0,2,17,19,16,0,0,0,3,0,0,0,0,0,0,3,0,0,20,8,27,22,1,147,2,8,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,24,2,0,0,0,64,2,67,4,0,1,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,9
0,0,12,2,0,1,0,0,1,1,4,0,3,0,7,0,0,1,8,10,7,1,4,2,2,2,0,0,2,0,1,9,1,5,0,0,0,3,1,0,7,135,0,0,0,0,2,17,2,3,5,40,32,1,5,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,2,0,1,22
0,1,11,2,0,4,0,2,1,1,8,0,12,3,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,26,2,7,13,0,0,0,2,0,0,0,2,13,2,0,0,0,0,0,0,0,4,0,0
0,0,16,9,5,1,0,2,5,3,0,1,0,2,6,2,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,1,0,1,0,0,2,9,0,0,7,0,0,6,1,9,2,0,0,1,0,3,0,68,18,1,0,0,0,0,0,0,6,1,1,0
3,3,42,28,2,0,1,1,0,2,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,17,0,0,0,0,0,15,1,1,2,5,7,0,6,1,0,2,37,69,3,0,0,1,1,0,0,0,80,0,0,1
0,28,6,15,4,0,0,0,0,0,0,3,7,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,3,2,1,1,0,0,44,6,1,2,3,1,0,8,10,2,0,0,0,1,0,2,1,0,0,0
20,2,0,0,2,48,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,13,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,3,27,3,2,0,0,1,0,0,1,0,0,0,0,0,0,1,3,9,0
1,0,2,0,7,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,10,0,6,0,1,0,0,0,1,0,2,11,6,0,0,0,0,2,0,0,0,0,17,0,2,3,16,6,1
4,1,0,1,1,1,1,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,11,4,0,0,0,0,1,0,0,0,0,77,7,0,0,1,0,2,4,0,0,0,1,0,1,0,0,0,0
2,29,4,0,79,0,0,0,0,0,0,0,0,6,2,0,5,4,0,0,0,13,2,0,0,4,2,0,1,0,0,0,0,0,0,1,4,8,0,0,0,0,0,0,0,1,1,2,0,0,0,5,0,0,0,1,3,1,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,2
0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,0,1,1,1,3,0,0,25,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,6,1,1,0,13,4,25,9,6,5,0,0,3,1,1,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,1,5,1,0,0,3,13,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,47,91,1,0,0,2,0,1,0,8,0
1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,5,0,2,0,0,0,0,1,0,3,0,1,0,0,2,0,0,0,2,62,7,0,0,0,3,0,0,0,0,0,0,1,4,115,6,0,2,0,0,1,0,0,0,0,1,8,1,0,6,11,16,10,1,2,5,2,0,0,0
0,0,0,0,0,0,0,0,0,7,1,3,2,30,1,0,11,0,0,0,0,0,3,0,0,1,1,0,0,1,0,1,1,1,55,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,20,10,278,11,1,13,6,0,3,2
0,0,4,1,0,0,0,0,0,0,0,0,0,37,3,0,13,0,24,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,4,0,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,46,27,84,3,6,3,0
0,0,8,0,2,5,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,1,0,5,7,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,6,4,2,36,5,30,0,0
0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,4,3,3,0,0,0,5,1,5,4,4,0,6,1,1,0,0,0,0,0,0,0,1,4,0,4,1,0,1,0,0,0,3,15,51,10,11,3,8,2,1
